
Residuals from Base Run #17 (Convergent Run)

Base_Run,Date_Time,mass,Na,Mg,Al,Si,P,S,Cl,K,Ca,Ti,V,Cr,Mn,Fe,Ni,Cu,Zn,Br,Rb,Sr,Zr,Pb,BC
17,01/17/07 02:40,1.012000E+002,-2.094000E-001,-5.333000E-001,-1.097000E+000,-2.158000E+000,7.882000E-003,-2.542000E-002,8.810000E-003,1.870000E+000,-3.893000E-001,1.992000E-001,3.109000E-003,3.309000E-003,4.036000E-002,1.684000E+000,2.461000E-004,3.696000E-003,8.144000E-002,-2.340000E-004,7.138000E-003,-4.409000E-003,3.087000E-003,9.199000E-003,-1.406000E-001
17,01/17/07 03:14,1.135000E+002,-2.582000E-001,-6.515000E-001,-1.183000E+000,-1.900000E+000,6.738000E-004,-2.224000E-002,1.319000E-002,2.208000E+000,-8.536000E-001,2.229000E-001,1.395000E-003,7.080000E-003,4.722000E-002,2.056000E+000,2.286000E-003,4.104000E-003,9.316000E-002,-2.326000E-004,6.677000E-003,-5.156000E-003,5.142000E-003,1.119000E-002,-1.496000E-001
17,01/19/07 03:06,8.811000E+001,-6.044000E-002,-1.056000E-001,-3.517000E+000,-2.878000E+000,-4.747000E-002,-1.709000E-002,2.732000E-003,4.203000E-001,-1.157000E+000,1.835000E-001,4.120000E-003,2.656000E-004,6.247000E-002,1.633000E+000,3.826000E-003,9.127000E-004,7.489000E-002,-4.980000E-004,1.282000E-003,-8.596000E-003,7.830000E-003,-9.597000E-004,-1.018000E-001
17,01/19/07 03:40,8.077000E+001,-1.208000E-001,-3.840000E-001,-2.787000E+000,-3.394000E+000,-1.693000E-002,-1.595000E-002,4.226000E-003,8.520000E-001,-1.110000E+000,1.272000E-001,6.831000E-004,2.863000E-003,4.780000E-002,1.366000E+000,1.804000E-003,2.324000E-003,3.658000E-002,-3.968000E-004,4.202000E-003,-6.333000E-003,1.508000E-003,3.416000E-003,-8.799000E-002
17,01/21/07 02:59,8.291000E+001,-2.827000E-001,-4.731000E-002,-1.884000E+000,-5.043000E-001,-4.229000E-002,-2.240000E-002,6.651000E-003,1.470000E+000,-3.688000E-001,3.272000E-002,4.554000E-003,5.162000E-005,2.675000E-002,4.539000E-001,2.102000E-003,3.939000E-003,3.117000E-002,-6.394000E-004,2.506000E-003,-1.952000E-003,4.360000E-003,2.142000E-002,-1.309000E-001
17,01/21/07 03:30,7.887000E+001,-3.563000E-001,3.892000E-001,-4.976000E-001,5.091000E+000,-3.425000E-002,-2.139000E-002,1.653000E-002,1.484000E+000,-1.076000E+000,1.637000E-001,1.457000E-003,1.061000E-003,5.698000E-002,1.659000E+000,2.089000E-003,6.342000E-004,1.119000E-002,-4.409000E-004,3.932000E-003,-4.473000E-003,4.835000E-003,2.447000E-002,-9.044000E-002
17,01/23/07 05:16,5.615000E+000,-2.414000E-001,1.800000E-001,-1.392000E+000,1.367000E+000,-4.205000E-002,-3.080000E-002,1.011000E-002,2.411000E-001,-1.160000E-001,-4.391000E-002,1.565000E-003,-8.139000E-004,1.289000E-002,-3.416000E-001,2.277000E-003,-8.891000E-004,4.529000E-003,-5.226000E-005,1.488000E-003,2.593000E-003,1.428000E-003,-2.012000E-003,-1.169000E-001
17,01/23/07 07:32,-4.105000E+000,-1.138000E-001,2.750000E-001,-1.163000E+000,1.992000E+000,-5.825000E-002,-1.041000E-002,1.296000E-003,1.744000E-001,-1.968000E-002,-5.889000E-002,1.742000E-003,-2.111000E-003,1.345000E-002,-4.809000E-001,3.047000E-003,2.368000E-004,-1.425000E-003,-1.028000E-005,-1.356000E-003,2.175000E-003,6.525000E-004,-6.743000E-003,-5.904000E-002
17,01/25/07 03:02,6.957000E+000,-1.708000E-001,1.307000E-001,-5.082000E-001,7.053000E-001,-1.084000E-002,-2.961000E-002,5.541000E-003,1.905000E-001,-4.355000E-003,-2.570000E-002,-5.188000E-004,-1.686000E-004,3.286000E-003,-2.063000E-001,-2.922000E-004,-8.868000E-004,-1.452000E-003,1.306000E-004,3.350000E-004,-4.405000E-004,1.166000E-003,-3.939000E-003,-3.074000E-002
17,01/25/07 05:42,6.518000E-001,-1.784000E-001,1.372000E-001,-4.449000E-001,9.401000E-001,-1.914000E-002,-1.991000E-002,4.695000E-003,1.926000E-001,2.939000E-003,-2.709000E-002,-2.017000E-004,-9.362000E-004,2.329000E-003,-2.085000E-001,-1.140000E-005,7.978000E-004,-2.785000E-003,1.942000E-004,-2.461000E-003,1.126000E-004,1.651000E-003,-6.318000E-003,-8.052000E-003
17,01/27/07 02:55,-2.971000E-001,-6.945000E-002,9.561000E-002,-1.831000E-001,9.881000E-001,-6.173000E-003,-2.193000E-003,1.428000E-003,2.264000E-002,1.133000E-002,-2.129000E-002,5.259000E-004,-1.471000E-004,2.276000E-004,-1.975000E-001,-2.314000E-004,-2.573000E-003,2.984000E-004,6.143000E-005,2.694000E-004,1.128000E-003,7.059000E-004,-3.043000E-003,2.186000E-002
17,01/27/07 03:15,-6.688000E-001,-1.268000E-001,9.172000E-002,-2.864000E-001,9.437000E-001,-1.336000E-002,-2.743000E-002,3.443000E-003,1.282000E-001,-1.854000E-003,-2.586000E-002,1.617000E-004,-1.696000E-004,6.574000E-004,-2.073000E-001,-2.013000E-004,-2.813000E-003,-1.329000E-003,5.135000E-005,7.763000E-004,1.402000E-003,7.288000E-004,-2.385000E-003,-2.947000E-002
17,01/29/07 03:00,-8.072000E+000,-1.689000E-001,1.527000E-001,1.817000E-001,1.259000E+000,-3.933000E-003,5.871000E-002,-1.031000E-003,-1.520000E-001,5.753000E-002,-1.231000E-002,-1.173000E-003,3.043000E-004,-2.420000E-003,-2.003000E-001,8.865000E-004,-1.764000E-004,-2.049000E-003,1.854000E-004,-2.051000E-003,1.242000E-004,-4.327000E-004,-4.747000E-003,3.205000E-001
17,01/29/07 03:26,1.711000E+000,-1.576000E-001,-2.703000E-002,-4.034000E-002,6.303000E-001,-2.381000E-003,-1.594000E-002,-1.026000E-004,2.562000E-002,-4.432000E-003,-7.089000E-003,-6.208000E-004,-6.482000E-004,-3.739000E-004,-8.702000E-002,-5.112000E-004,3.586000E-003,2.504000E-003,-1.003000E-004,-1.981000E-004,8.610000E-004,-3.730000E-004,3.417000E-004,-4.608000E-002
17,01/31/07 02:59,-5.003000E+000,-1.387000E-001,-8.155000E-002,1.190000E-001,1.372000E-001,5.816000E-003,4.454000E-002,5.341000E-004,-7.696000E-002,9.524000E-003,1.072000E-002,4.843000E-004,-6.691000E-005,-2.486000E-003,-1.193000E-002,-5.316000E-004,-2.033000E-003,8.802000E-004,1.645000E-004,-2.787000E-004,-3.680000E-004,4.072000E-004,-3.741000E-004,2.345000E-001
17,01/31/07 03:30,-1.978000E+000,-1.135000E-001,-6.196000E-002,5.400000E-002,1.197000E-001,-2.669000E-004,1.829000E-002,1.071000E-003,-2.529000E-002,3.587000E-003,6.072000E-003,1.078000E-003,1.898000E-004,-1.544000E-003,-2.186000E-002,-5.264000E-004,-1.791000E-003,-7.862000E-004,9.660000E-005,3.071000E-005,-2.236000E-004,-1.194000E-004,9.408000E-004,8.024000E-002
17,02/02/07 02:41,-2.364000E+000,2.209000E-002,-8.347000E-002,1.618000E-001,1.715000E-001,1.605000E-002,5.416000E-002,8.979000E-005,-1.352000E-001,2.420000E-002,2.932000E-003,-7.294000E-004,1.345000E-003,-2.638000E-003,-1.273000E-003,1.325000E-003,-6.422000E-004,-5.131000E-003,3.231000E-004,-2.796000E-004,-1.744000E-003,-1.085000E-003,-3.935000E-003,3.067000E-001
17,02/02/07 03:13,2.870000E-001,-2.684000E-002,-7.737000E-002,5.389000E-002,1.633000E-001,7.010000E-003,5.098000E-002,3.614000E-004,-6.706000E-002,8.101000E-003,3.144000E-003,-1.237000E-005,-3.943000E-004,-1.608000E-003,1.826000E-003,7.009000E-004,-1.776000E-003,-3.621000E-003,2.385000E-004,1.308000E-003,2.824000E-004,8.952000E-004,-1.486000E-003,2.046000E-001
17,02/04/07 02:45,-2.147000E-001,-1.005000E-001,-9.067000E-002,2.260000E-001,-2.953000E-003,1.517000E-002,1.491000E-003,1.277000E-003,-3.836000E-002,6.571000E-003,1.649000E-002,-2.095000E-004,-2.325000E-004,-4.165000E-003,-1.173000E-002,-5.214000E-004,-5.632000E-004,1.619000E-003,6.204000E-005,3.280000E-004,-1.327000E-003,-1.336000E-004,9.654000E-004,9.175000E-002
17,02/04/07 03:16,-2.417000E+000,2.574000E-002,-1.080000E-001,1.753000E-001,-4.883000E-002,1.148000E-002,-2.129000E-002,1.911000E-003,1.047000E-002,-1.514000E-003,1.509000E-002,5.093000E-004,5.563000E-004,-3.380000E-003,7.239000E-003,5.142000E-004,-1.614000E-003,-2.109000E-004,9.429000E-005,2.970000E-004,-3.019000E-005,2.376000E-004,-2.501000E-003,2.136000E-002
17,02/06/07 02:47,-5.469000E+000,1.144000E-001,-8.305000E-002,1.955000E-001,-1.100000E-001,1.178000E-002,1.354000E-003,3.099000E-003,-2.533000E-002,1.074000E-002,1.117000E-002,-9.596000E-005,-3.595000E-004,-3.849000E-003,-2.399000E-002,-1.474000E-003,-4.196000E-003,1.829000E-003,1.519000E-004,-7.625000E-004,-1.302000E-003,-5.441000E-004,-2.137000E-003,1.871000E-001
17,02/06/07 03:20,-3.548000E+000,1.765000E-001,-3.934000E-002,7.511000E-002,-6.659000E-002,5.797000E-003,-5.612000E-003,-2.646000E-003,-1.979000E-003,-1.304000E-003,5.122000E-003,2.258000E-004,-3.029000E-004,-2.095000E-003,1.362000E-002,6.462000E-004,4.172000E-003,-2.322000E-004,-1.042000E-004,8.182000E-004,-2.581000E-004,1.410000E-004,-6.366000E-005,1.069000E-002
17,02/08/07 02:47,-2.689000E+000,1.414000E-001,-8.918000E-002,1.250000E-001,-3.247000E-002,5.768000E-003,2.761000E-002,9.549000E-004,-5.118000E-002,9.551000E-003,1.035000E-002,6.254000E-004,-7.659000E-004,-2.496000E-003,-2.118000E-002,-1.182000E-003,-3.916000E-003,4.405000E-003,1.230000E-004,-1.830000E-004,-8.879000E-004,-3.166000E-004,-6.148000E-003,2.479000E-001
17,02/08/07 03:14,-1.969000E+000,1.261000E-001,-7.474000E-002,2.441000E-002,-5.895000E-003,-4.667000E-004,1.790000E-002,-8.467000E-003,-2.740000E-002,-1.644000E-003,7.445000E-003,-2.940000E-004,2.047000E-004,-1.693000E-003,2.249000E-002,-4.249000E-004,6.532000E-003,9.571000E-003,-9.174000E-005,-4.904000E-004,-1.103000E-003,1.657000E-003,-2.983000E-003,4.216000E-002
17,02/10/07 02:43,-1.494000E+000,5.862000E-002,-7.676000E-002,9.900000E-002,-1.777000E-001,1.267000E-002,-4.282000E-002,1.094000E-002,6.309000E-002,-4.414000E-003,9.836000E-003,-4.770000E-005,-4.764000E-004,-2.947000E-003,7.496000E-002,-1.886000E-003,-3.984000E-003,-1.550000E-003,1.935000E-004,-6.242000E-004,-2.037000E-003,-8.517000E-005,-3.397000E-003,7.912000E-002
17,02/12/07 02:42,1.766000E+000,7.387000E-002,-5.986000E-002,1.493000E-001,-6.045000E-002,8.958000E-003,2.319000E-002,-6.470000E-004,-5.397000E-002,1.009000E-002,8.362000E-003,-3.973000E-004,-2.175000E-004,-1.825000E-003,-3.101000E-002,-1.034000E-003,-4.687000E-003,6.248000E-003,1.862000E-004,-6.174000E-004,-1.218000E-003,2.189000E-004,-3.910000E-003,2.893000E-001
17,02/12/07 03:09,-6.739000E-003,1.100000E-002,-2.260000E-002,6.882000E-002,-5.058000E-002,2.058000E-003,-3.391000E-003,9.778000E-004,2.852000E-003,6.039000E-004,3.169000E-003,-1.433000E-004,-3.687000E-004,-1.568000E-003,-2.067000E-004,-9.253000E-005,-3.326000E-003,6.981000E-004,6.652000E-005,-2.133000E-004,8.191000E-006,-4.342000E-004,-2.349000E-003,5.653000E-002
17,02/14/07 02:34,-1.804000E+000,2.783000E-002,-4.255000E-002,8.208000E-002,-2.028000E-001,1.085000E-002,2.912000E-002,1.010000E-004,-6.390000E-002,-1.408000E-003,9.141000E-003,5.430000E-004,9.919000E-005,-2.757000E-004,4.974000E-002,-1.453000E-003,-3.432000E-003,3.477000E-003,1.886000E-004,2.707000E-004,-6.226000E-004,-5.493000E-005,-3.026000E-003,2.411000E-001
17,02/14/07 03:01,2.458000E-002,-5.362000E-002,-3.726000E-002,3.090000E-002,-1.508000E-001,3.048000E-004,3.746000E-003,1.142000E-003,-3.585000E-003,-4.234000E-003,6.332000E-003,9.912000E-004,-4.655000E-004,-1.070000E-003,7.344000E-002,-5.587000E-004,-4.399000E-003,-5.606000E-004,1.723000E-004,1.823000E-004,-1.039000E-004,-3.220000E-004,-3.473000E-003,7.597000E-002
17,02/16/07 02:20,-1.600000E+000,-3.830000E-002,-5.224000E-002,2.441000E-002,-1.619000E-001,6.676000E-003,2.993000E-002,-1.693000E-004,-1.309000E-001,2.003000E-003,8.052000E-003,8.602000E-004,-1.299000E-004,1.220000E-003,4.287000E-002,-1.387000E-003,-1.235000E-003,5.041000E-003,1.043000E-004,1.228000E-004,-6.013000E-004,1.624000E-003,-3.524000E-003,1.796000E-001
17,02/16/07 02:51,-2.455000E+000,-6.485000E-002,1.668000E-005,-2.697000E-002,-7.539000E-002,-1.150000E-003,6.173000E-003,2.289000E-004,-1.500000E-002,-1.803000E-003,9.121000E-003,1.429000E-004,-8.221000E-004,-9.352000E-004,4.789000E-002,-1.293000E-003,-1.187000E-003,9.132000E-004,5.779000E-006,-4.094000E-004,-6.496000E-005,9.226000E-004,2.105000E-003,5.559000E-002
17,02/18/07 02:08,-9.012000E+000,-1.127000E-001,-9.169000E-002,3.715000E-001,-2.419000E-001,1.330000E-002,2.798000E-002,-5.031000E-004,-7.456000E-002,1.504000E-002,-1.468000E-004,-8.809000E-004,1.872000E-003,-1.942000E-003,2.452000E-002,1.990000E-003,-2.466000E-003,-3.218000E-003,2.634000E-004,-1.163000E-003,7.556000E-004,7.350000E-004,-1.788000E-003,2.398000E-001
17,02/18/07 02:34,-4.906000E+000,-7.062000E-002,-5.062000E-002,5.455000E-002,1.117000E-001,2.904000E-004,1.270000E-002,2.776000E-004,-2.622000E-002,7.865000E-003,3.010000E-003,2.050000E-003,-2.346000E-004,-2.708000E-003,-1.477000E-002,1.485000E-004,-4.565000E-003,-4.838000E-003,1.785000E-004,-9.112000E-004,-1.375000E-003,3.665000E-004,-6.966000E-004,1.790000E-001
17,02/20/07 02:12,-5.170000E+000,1.350000E-001,-9.169000E-002,1.625000E-001,1.975000E-001,1.542000E-003,4.081000E-003,-1.118000E-002,-2.414000E-002,7.541000E-003,6.288000E-003,5.749000E-004,-3.950000E-004,-2.975000E-003,-5.036000E-002,-2.703000E-004,7.725000E-004,1.442000E-002,-1.481000E-004,8.845000E-005,-3.373000E-004,-1.180000E-004,-3.926000E-004,6.469000E-003
17,02/20/07 02:37,-2.408000E+000,1.846000E-001,-7.259000E-002,6.781000E-002,1.696000E-001,-2.687000E-003,1.257000E-002,-1.776000E-002,-2.254000E-002,3.540000E-003,1.817000E-003,-6.498000E-004,-3.569000E-004,-1.775000E-003,4.859000E-003,3.650000E-004,9.918000E-003,3.600000E-003,-2.174000E-004,-1.384000E-003,-2.730000E-005,-7.960000E-004,2.722000E-003,-2.030000E-003
17,02/22/07 02:11,-1.624000E+000,1.020000E-001,-3.431000E-002,1.986000E-002,6.918000E-002,1.158000E-003,-2.534000E-002,7.035000E-004,4.355000E-002,7.927000E-004,1.587000E-003,-4.140000E-004,-2.763000E-004,-5.757000E-004,-5.025000E-002,-4.114000E-004,-5.303000E-004,2.925000E-003,-6.414000E-005,1.016000E-003,-6.967000E-004,5.842000E-005,-2.129000E-003,-1.113000E-001
17,02/22/07 02:35,-6.673000E-001,4.515000E-002,-3.306000E-002,9.385000E-003,1.660000E-001,-5.873000E-003,-4.258000E-003,-2.273000E-003,1.087000E-002,2.114000E-003,-1.096000E-003,-2.522000E-005,-7.571000E-004,-1.330000E-003,-2.408000E-002,1.029000E-003,1.570000E-003,1.747000E-003,-1.893000E-004,-1.864000E-004,-1.722000E-004,9.662000E-005,8.511000E-004,-4.572000E-002
17,02/24/07 02:17,-2.692000E-003,-7.611000E-002,1.878000E-002,1.080000E-001,-2.963000E-001,-2.774000E-003,-4.406000E-002,4.362000E-004,9.352000E-002,-1.004000E-002,6.638000E-003,7.175000E-004,-7.030000E-004,-1.095000E-003,2.681000E-002,-1.251000E-003,8.582000E-004,5.173000E-003,-1.894000E-004,-8.050000E-005,-5.670000E-004,-6.837000E-004,1.305000E-003,-2.532000E-001
17,02/24/07 02:38,7.640000E-001,1.843000E-002,9.047000E-002,9.829000E-002,-3.082000E-001,-1.517000E-003,-3.003000E-002,8.336000E-005,6.198000E-002,-6.395000E-003,3.944000E-003,8.098000E-004,-9.624000E-004,-1.035000E-003,2.689000E-002,-1.062000E-003,-6.285000E-004,1.546000E-003,-1.269000E-004,1.415000E-003,6.978000E-004,-3.445000E-004,2.058000E-003,-1.502000E-001
17,02/26/07 00:17,-3.019000E+000,-1.090000E-001,6.563000E-002,2.730000E-001,-2.864000E-001,2.728000E-003,-9.691000E-003,1.393000E-003,2.093000E-002,-8.968000E-004,5.078000E-003,8.003000E-004,-4.581000E-004,-3.352000E-003,2.121000E-002,-7.500000E-004,-2.026000E-003,-1.637000E-003,-4.111000E-005,-1.006000E-003,7.284000E-004,-9.409000E-004,2.578000E-002,1.557000E-003
17,02/26/07 00:46,-1.382000E+000,-3.426000E-002,1.014000E-001,2.178000E-001,-3.004000E-001,-5.654000E-003,-1.705000E-002,1.179000E-003,1.175000E-001,-4.002000E-003,3.585000E-003,1.577000E-004,-8.708000E-004,-2.923000E-003,1.086000E-002,2.409000E-004,-2.256000E-003,-3.151000E-003,-2.010000E-005,1.592000E-003,1.512000E-003,-6.682000E-004,-1.125000E-003,-3.907000E-002
17,02/28/07 00:09,-7.447000E+000,2.506000E-002,2.669000E-001,2.885000E-001,-2.573000E-001,-2.432000E-003,3.069000E-002,4.546000E-004,-4.472000E-002,2.619000E-002,-6.196000E-004,-4.925000E-004,1.346000E-004,-2.304000E-003,1.368000E-002,-1.195000E-003,-3.921000E-003,-5.853000E-003,1.785000E-004,-4.916000E-004,1.094000E-003,-1.850000E-003,-4.500000E-003,4.020000E-001
17,02/28/07 00:39,-7.918000E+000,3.680000E-002,1.678000E-001,2.254000E-001,-2.369000E-001,-7.969000E-003,2.142000E-003,2.680000E-004,2.634000E-002,3.364000E-003,-4.382000E-004,6.778000E-004,-2.416000E-004,-3.208000E-003,1.662000E-002,4.149000E-004,-1.257000E-003,-8.553000E-003,2.156000E-005,-2.960000E-004,2.950000E-003,-1.398000E-003,-1.919000E-003,5.938000E-002
17,03/02/07 00:06,-3.929000E+000,-4.602000E-002,1.264000E-001,1.846000E-001,-2.893000E-002,-5.277000E-003,3.274000E-002,-6.070000E-004,-5.549000E-002,1.725000E-002,-4.702000E-004,-2.991000E-005,-8.236000E-004,-2.227000E-003,2.422000E-003,-1.387000E-004,4.274000E-005,-2.771000E-003,5.131000E-006,-1.253000E-003,1.180000E-003,-1.490000E-003,1.923000E-003,2.164000E-001
17,03/02/07 00:30,-5.462000E+000,-7.112000E-002,1.134000E-001,1.520000E-001,4.056000E-002,-4.216000E-003,2.474000E-002,-3.547000E-004,-4.919000E-002,1.165000E-002,1.219000E-003,1.205000E-004,-4.443000E-004,-2.516000E-003,-1.468000E-003,-9.667000E-004,-2.948000E-003,3.170000E-003,8.949000E-007,-2.901000E-004,5.158000E-004,5.265000E-005,-1.927000E-004,1.465000E-001
17,03/04/07 00:26,-1.593000E+000,-1.254000E-001,1.455000E-001,6.533000E-002,1.407000E-001,-1.386000E-003,3.529000E-002,1.402000E-003,-1.239000E-001,7.587000E-002,-4.486000E-003,-3.331000E-004,-6.924000E-004,2.810000E-004,-8.089000E-002,-9.532000E-004,-2.131000E-003,-5.471000E-003,2.495000E-004,-7.896000E-004,1.062000E-003,-1.080000E-003,-2.550000E-003,2.478000E-001
17,03/04/07 00:54,-4.426000E+000,-1.418000E-001,7.260000E-002,1.058000E-001,2.271000E-001,5.644000E-003,4.121000E-003,1.073000E-003,-1.676000E-002,1.490000E-002,-8.651000E-003,4.143000E-004,9.126000E-005,-1.417000E-003,-8.932000E-002,2.645000E-004,1.160000E-003,-3.684000E-003,1.499000E-004,8.874000E-004,3.435000E-004,5.771000E-004,-2.015000E-003,7.893000E-002
17,03/06/07 00:33,-9.159000E-001,-2.360000E-001,-4.043000E-002,2.822000E-001,-2.417000E-001,2.314000E-002,1.810000E-002,-2.456000E-003,-3.019000E-001,2.416000E-002,2.130000E-002,8.651000E-004,2.400000E-004,1.678000E-003,-4.789000E-002,-2.444000E-004,1.573000E-002,-2.345000E-003,5.823000E-005,5.979000E-004,3.625000E-005,7.328000E-004,6.016000E-003,6.244000E-002
17,03/06/07 01:01,-2.798000E+000,-1.356000E-001,5.260000E-002,3.216000E-001,-1.497000E-001,1.439000E-002,1.699000E-002,-3.917000E-004,-1.229000E-001,1.815000E-002,6.455000E-003,1.537000E-003,5.450000E-004,-6.164000E-005,-7.114000E-002,7.380000E-004,2.913000E-003,-1.861000E-003,1.890000E-004,3.650000E-004,-3.686000E-004,-1.811000E-004,-7.728000E-004,6.974000E-002
17,03/08/07 00:13,-4.560000E+000,-9.660000E-003,8.184000E-003,2.004000E-001,1.993000E-001,1.223000E-002,1.234000E-002,1.478000E-003,-6.519000E-002,3.701000E-002,7.823000E-003,-6.727000E-004,-6.366000E-004,-1.160000E-003,-1.323000E-001,-8.504000E-004,-2.188000E-003,-5.999000E-004,1.606000E-004,1.067000E-003,-5.867000E-004,-7.961000E-004,-2.136000E-003,1.734000E-001
17,03/08/07 00:42,-4.326000E+000,-8.754000E-002,-2.516000E-002,1.345000E-001,1.701000E-001,8.189000E-003,1.203000E-003,1.036000E-003,-1.336000E-002,1.055000E-002,5.577000E-004,-3.267000E-004,7.300000E-004,-1.570000E-003,-6.669000E-002,-1.493000E-003,2.253000E-002,-4.289000E-003,2.062000E-005,-1.059000E-003,3.303000E-004,-8.569000E-004,4.011000E-003,7.279000E-002
17,03/10/07 00:11,-6.542000E+000,-9.173000E-002,5.631000E-002,1.507000E-001,5.189000E-002,1.187000E-002,-1.031000E-002,7.151000E-003,1.625000E-002,2.428000E-002,-2.884000E-004,-1.906000E-005,-1.048000E-003,-1.462000E-003,-1.497000E-001,-1.089000E-003,-2.952000E-003,-1.448000E-003,2.001000E-004,-4.781000E-004,-1.524000E-003,3.175000E-004,-4.568000E-003,1.084000E-001
17,03/10/07 00:43,-3.460000E+000,-1.206000E-001,-4.910000E-002,1.141000E-001,2.190000E-001,7.932000E-003,2.005000E-004,3.688000E-003,-5.730000E-003,1.316000E-002,-2.503000E-003,6.845000E-006,-6.841000E-004,-9.254000E-004,-1.039000E-001,-2.309000E-004,-1.923000E-003,-4.796000E-003,1.983000E-004,1.440000E-004,4.001000E-005,4.431000E-004,-7.922000E-004,9.854000E-002
17,03/12/07 00:18,-3.392000E+000,-1.010000E-001,-3.913000E-002,1.587000E-001,1.211000E-001,7.718000E-003,-1.198000E-002,8.865000E-004,1.829000E-002,3.559000E-003,2.974000E-003,-1.131000E-004,-5.942000E-004,-2.326000E-003,-7.929000E-002,-7.396000E-005,1.061000E-002,-2.071000E-003,-7.978000E-005,2.643000E-004,-4.333000E-004,1.488000E-004,5.208000E-003,-1.825000E-002
17,03/12/07 00:44,-6.726000E+000,-1.221000E-001,-6.121000E-002,8.188000E-002,6.518000E-002,1.064000E-002,-1.136000E-002,2.729000E-003,1.394000E-002,8.123000E-004,1.183000E-003,1.910000E-004,-1.023000E-004,-1.112000E-003,-4.832000E-002,3.375000E-004,2.763000E-003,-2.537000E-003,6.965000E-005,-5.648000E-006,-1.854000E-004,6.732000E-004,7.946000E-004,3.016000E-003
17,03/14/07 00:44,-7.973000E+000,-7.507000E-002,1.075000E-001,1.721000E-001,-8.459000E-003,-4.694000E-003,1.613000E-002,-6.160000E-004,-2.695000E-002,1.368000E-002,-2.872000E-003,1.385000E-003,1.160000E-003,-1.434000E-003,-5.468000E-003,-7.223000E-004,-1.361000E-003,-1.473000E-003,3.800000E-005,-3.541000E-003,-4.090000E-004,-5.360000E-004,-6.807000E-004,8.738000E-002
17,03/16/07 00:10,-1.908000E+000,-2.962000E-001,3.407000E-002,1.718000E-001,-8.213000E-002,1.504000E-003,-2.419000E-002,5.476000E-003,2.131000E-001,3.820000E-003,2.946000E-003,-1.566000E-003,-1.461000E-003,-2.419000E-003,-5.322000E-002,-1.906000E-003,-1.463000E-003,6.111000E-003,-4.799000E-005,-4.397000E-004,-1.820000E-003,-9.964000E-004,-1.056000E-003,-1.065000E-001
17,03/16/07 00:42,3.690000E-003,-2.511000E-001,5.062000E-002,1.580000E-001,-6.461000E-002,6.041000E-004,-1.861000E-002,7.541000E-003,1.524000E-001,2.305000E-003,-2.061000E-003,-7.926000E-004,-6.995000E-004,-2.140000E-003,-3.801000E-002,-1.217000E-003,-1.854000E-003,2.286000E-003,-2.314000E-005,1.169000E-003,-1.372000E-003,-2.344000E-004,3.344000E-005,-1.027000E-001
17,03/18/07 00:15,3.271000E-001,-1.155000E-001,9.829000E-003,9.246000E-002,-3.652000E-003,-2.758000E-003,-7.587000E-003,7.283000E-004,2.486000E-002,4.111000E-003,8.683000E-004,-1.610000E-004,-7.910000E-004,-1.817000E-003,-3.876000E-002,4.617000E-004,8.212000E-004,-4.033000E-003,-5.040000E-005,-5.233000E-005,7.072000E-004,-1.467000E-003,2.783000E-003,8.198000E-003
