id,ug_cm2,erro
GPE38,0.5772580542,0.0372994162
GPE42,0.9427826539,0.0348444115
GPE43,1.0458537527,0.0346848969
GPE45,0.8083065757,0.0354160917
GPE48,11.0526275218,0.2854917578
GPE49,4.064189283,0.0919615524
GPE50,5.6511991275,0.1347224178
GPE51,6.7239087467,0.1643080181
GPE52,0.2853731063,0.0410735183
GPE53,0.1727005189,0.0428705003
GPE54,10.6535805061,0.2742612364
GPE55,8.8890950862,0.2247076934
GPE56,10.2938509092,0.264143624
GPE58,1.5468268446,0.0373169692
GPE59,10.8476597617,0.2797223989
GPE60,0.4284020888,0.0390508162
GPE62,1.5468268446,0.0373169692
GPE63,6.0397815346,0.1453996417
GPE64,8.9281788854,0.2258029721
GPE65,3.2321828961,0.0706692438
GPE66,10.0189619313,0.2564167487
GPE67,9.3001234254,0.2362324621
GPE68,11.2697785507,0.2916059513
GPE69,8.0892449127,0.2023244342
GPE71,9.4330217218,0.2399615252
GPE72,9.6180891347,0.2451564775
GPE73,7.7042259388,0.1915752853
GPE74,5.0063742989,0.1171449125
GPE75,8.5549670313,0.2153496589
GPE76,3.5788217681,0.0793820087
GPE77,0.2159045736,0.0421618784
GPE78,3.5426402805,0.0784602304
GPE79,9.0480027479,0.2291616907
GPE80,10.2371939542,0.2625507129
GPE81,8.3480645846,0.2095602145
GPE82,3.5516521233,0.0786895791
GPE83,11.1235870407,0.2874895134
GPE84,1.5260341831,0.0371033572
GPE85,5.5406935031,0.1316963578
GPE86,8.626622276,0.2173556659
GPE87,5.7486529133,0.1373950915
GPE88,5.9343617128,0.1424978077
GPE89,0.2816837567,0.0411296702
GPE90,10.7171351584,0.2760494002
GPE91,5.1154659939,0.1201037592
GPE92,0.6827168824,0.0363054402
GPE93,1.3440397092,0.0355977864
GPE94,0.2376996703,0.0418134714
GPE95,2.2329477995,0.0480342681
GPE96,10.0189619313,0.2564167487
GPE97,10.4692910178,0.2690771807
GPE98,11.5809707633,0.3003711879
GPE99,1.8284826699,0.0409441221
GPE101,11.8330914408,0.3074751296
GPE102,10.2938509092,0.264143624
GPE103,9.4784173416,0.2412355911
GPE104,11.4220631016,0.2958948425
GPE105,0.6013259813,0.0370536598
GPE107,1.2275581221,0.0350016252
GPE108,0.2014463929,0.0423963937
GPE109,0.8168347018,0.035367899
GPE110,1.9486819292,0.0428534493
GPE111,0.42073304,0.0391512591
GPE112,0.6093839789,0.0369738311
GPE114,0.2050555788,0.0423376015
GPE115,5.0878862374,0.1193550777
GPE117,2.3285321606,0.0499482531
GPE118,3.7941181046,0.0849165501
GPE119,2.2772428921,0.0489118661
GPE120,9.813031373,0.2506310528
GPE121,2.1336737721,0.0461310679
GPE122,4.7848337195,0.1111588248
GPE123,7.4074037816,0.1833022404
GPE124,4.2233276528,0.0961568219
GPE125,7.4859939158,0.1854914355
GPE126,5.0063742989,0.1171449125
GPE127,11.3451276201,0.2937279467
GPE128,7.9663997186,0.1988927605
GPE129,2.9767566549,0.0644553852
GPE130,10.78181473,0.2778694053
GPE131,0.2159045736,0.0421618784
GPE132,11.3451276201,0.2937279467
GPE133,1.5835011348,0.0377132725
GPE134,1.9370625223,0.042660716
GPE135,3.2074637462,0.0700592393
GPE136,8.5906190252,0.2163476843
GPE139,11.0526275218,0.2854917578
GPE140,6.5764529915,0.1602225314
GPE142,6.5558653292,0.159652517
GPE146,6.9683603754,0.1710912141
GPE147,7.1570113143,0.1763339923
GPE148,4.367085691,0.0999704638
GPE149,9.2141359194,0.2338203805
GPE150,8.5906190252,0.2163476843
GPE151,4.9796027477,0.1164198737
GPE152,6.4149106503,0.155752644
GPE153,0.3187459446,0.0405743149
GPE155,4.7975002846,0.1115001973
GPE156,8.5549670313,0.2153496589
GPE157,1.0096722651,0.0347129454
GPE158,7.0851211192,0.1743353274
GPE159,2.2772428921,0.0489118661
GPE160,1.4490987016,0.0363852453
GPE162,9.3881831176,0.2387032341
GPE163,7.3815782296,0.1825830579
GPE164,7.3559339111,0.1818690271
GPE165,0.3599532539,0.0399802441
GPE166,6.7239087467,0.1643080181
GPE167,6.9454493261,0.1704549516
GPE168,11.2697785507,0.2916059513
GPE169,0.1834537401,0.0426919407
GPE170,0.9427826539,0.0348444115
GPE171,8.662983774,0.2183738012
GPE172,1.2708047854,0.0351879599
GPE173,0.1548485029,0.0431700639
GPE174,0.3001678649,0.0408502594
GPE175,7.9363230024,0.1980528483
GPE176,7.0146179601,0.172376141
GPE177,5.0063742989,0.1171449125
GPE178,6.877565633,0.1685703607
GPE179,8.5549670313,0.2153496589
GPE180,5.5876444752,0.1329814403
GPE181,4.5167314979,0.103961556
GPE182,0.315022765,0.0406292188
GPE183,7.8769021745,0.196393815
GPE184,1.7066613762,0.0392171081
GPE185,4.6605258022,0.1078148074
GPE186,8.8121596046,0.2225520471
GPE187,5.7158786991,0.1364958515
GPE189,10.3514001363,0.2657617938
GPE190,2.2708820543,0.0487848232
GPE191,7.8475502063,0.1955744718
GPE192,6.2225346342,0.1504383611
GPE193,2.251865704,0.0484070374
GPE194,9.2568767621,0.2350192579
GPE195,4.1588383251,0.0944531926
GPE196,0.8640985051,0.0351298138
GPE197,3.1747628533,0.0692549154
GPE198,7.2551192307,0.1790630185
GPE199,3.6802086101,0.0819782092
GPE200,1.5624993506,0.0374833076
GPE201,5.1016500969,0.1197286585
GPE202,9.0480027479,0.2291616907
GPE203,7.5393423143,0.1869780362
GPE204,1.5677384919,0.0375399222
GPE206,0.2086683328,0.0422789175
GPE207,3.6522775157,0.0812611039
GPE208,0.1655492438,0.0429900361
GPE209,4.611962956,0.1065115962
GPE210,10.9147130264,0.2816095912
GPE212,10.9830196954,0.2835322604
GPE213,6.2038425198,0.1499225449
GPE214,1.4087192808,0.0360554964
GPE215,0.9472040705,0.0348325478
GPE216,7.7324446149,0.1923624549
GPE217,11.0526275218,0.2854917578
GPE218,1.8172386598,0.0407755212
GPE219,2.060948976,0.0447978815
GPE220,4.2779519942,0.0976033967
GPE221,3.8622428545,0.0866837988
GPE222,0.2706380041,0.041298915
GPE223,0.2706380041,0.041298915
GPE224,11.1235870407,0.2874895134
GPE225,3.5426402805,0.0784602304
GPE226,2.38055155,0.0510202585
GPE227,0.5692705092,0.0373833744
GPE228,8.662983774,0.2183738012
GPE522,6.8552151022,0.1679500663
GPE530,0.9339558371,0.0348694327
GPE531,1.1239498823,0.0347277939
GPE532,1.398693759,0.0359788065
GPE533,2.1582405899,0.0465934393
GPE534,1.3588644776,0.0356948865
GPE535,2.7524960899,0.059193192
GPE536,0.8597764462,0.0351495289
GPE538,0.7743917114,0.0356233558
GPE539,2.9080217057,0.0628209526
GPE540,0.846840856,0.0352110189
GPE541,1.2323381103,0.0350201576
GPE542,8.7368105353,0.2204413539
GPE543,10.5296940525,0.2707761344
GPE544,9.4330217218,0.2399615252
GPE545,1.3440397092,0.0355977864
GPE547,9.5709362173,0.2438326478
GPE548,10.9147130264,0.2816095912
GPE549,9.5709362173,0.2438326478
GPE551,0.2927629984,0.0409616166
GPE557,8.9676852204,0.2269102223
GPE563,5.6511991275,0.1347224178
GPE567,9.813031373,0.2506310528
GPE570,1.1285961644,0.0347347962
GPE571,1.5624993506,0.0374833076
GPE573,0.223155172,0.0420452851
GPE574,1.3687811741,0.0357624517
GPE575,0.8944969011,0.0350029669
GPE576,1.4137423749,0.0360947015
GPE577,0.5692705092,0.0373833744
GPE578,0.6868344044,0.0362710823
GPE579,0.7199426753,0.0360073943
GPE580,1.7670644108,0.0400454775
GPE581,1.2132555583,0.0349492555
GPE582,1.1472405946,0.0347679045
GPE583,2.0850301201,0.0452332716
GPE584,0.9516308432,0.0348211182
GPE585,9.3881831176,0.2387032341
GPE587,5.9343617128,0.1424978077
GPE599,1.3292748391,0.035505764
GPE600,9.813031373,0.2506310528
GPE601,8.626622276,0.2173556659
GPE602,10.8476597617,0.2797223989
GPE604,10.9147130264,0.2816095912
GPE606,8.0273061351,0.2005939518
GPE607,4.7221512153,0.1094711732
GPE608,9.9145462451,0.2534828362
GPE609,10.6535805061,0.2742612364
GPE611,1.3837068601,0.0358680626
GPE612,1.3787248547,0.0358322896
GPE613,0.5812583834,0.0372578148
GPE614,2.5894255642,0.0555113889
GPE615,2.3871063506,0.0511567635
GPE616,5.4637580216,0.129592609
GPE617,0.9427826539,0.0348444115
GPE618,3.0077254877,0.0651974451
GPE619,5.0333434279,0.1178757384
GPE620,1.7230361626,0.0394360391
GPE632,9.9145462451,0.2534828362
GPE646,10.8476597617,0.2797223989
GPE647,7.0851211192,0.1743353274
GPE649,0.3075877667,0.0407394567
GPE750,0.2596255385,0.0414693183
GPE753,10.8476597617,0.2797223989
GPE754,0.2706380041,0.041298915
GPE758,10.8476597617,0.2797223989
GPE790,2.4068415943,0.0515696187
GPE791,2.2078753142,0.0475450525
GPE792,2.548055684,0.0546001656
GPE793,0.3637225172,0.0399271705
GPE794,1.5416175773,0.0372626909
GPE795,0.846840856,0.0352110189
GPE796,1.1146750032,0.0347153076
GPE797,2.6453241745,0.0567579192
GPE798,0.5335410518,0.0377732819
